customer_id,age,annual_income,loan_amount,interest_rate,credit_score,dti_ratio,utilization_rate,employment_length_years,grade,purpose,home_ownership,region,loan_status,default_flag
C101345,66,59881,15359,14.37,664,16.4,81.0,3,D,debt_consolidation,MORTGAGE,Ontario,Current,0
C101346,29,67294,11269,8.81,775,20.3,28.3,9,C,home_improvement,RENT,Ontario,Current,0
C101347,43,153469,16950,7.11,597,3.8,51.8,8,B,debt_consolidation,RENT,Ontario,Current,0
C101348,32,69655,14063,10.46,695,12.9,54.7,15,C,credit_card,RENT,Atlantic,Current,0
C101349,28,25000,10923,5.31,648,13.0,61.1,13,A,debt_consolidation,RENT,Ontario,Current,0
C101350,39,69344,31245,13.09,601,15.0,46.8,7,E,home_improvement,OWN,Atlantic,Charged Off,1
C101351,56,60904,21265,14.29,616,32.4,88.9,6,E,debt_consolidation,RENT,Atlantic,Current,0
C101352,36,61056,22007,9.86,679,16.6,57.3,6,B,credit_card,RENT,Prairies,Current,0
C101353,59,66881,24184,6.43,673,17.7,59.8,6,B,debt_consolidation,RENT,Ontario,Current,0
C101354,49,59106,23397,17.8,614,19.1,86.8,0,F,debt_consolidation,RENT,Ontario,Charged Off,1
C101355,54,58473,15108,5.31,695,14.9,40.3,0,A,debt_consolidation,RENT,West,Current,0
C101356,32,78895,19908,10.41,600,9.5,54.7,12,C,credit_card,RENT,Ontario,Current,0
C101357,61,46914,16117,11.91,723,16.8,23.5,4,C,small_business,RENT,Prairies,Current,0
C101358,30,39087,21069,12.39,699,12.9,45.0,6,D,debt_consolidation,RENT,Ontario,Current,0
C101359,38,220000,20392,5.64,770,13.1,15.4,11,A,small_business,MORTGAGE,West,Current,0
C101360,57,43385,15321,12.86,573,1.6,72.0,9,D,credit_card,MORTGAGE,Ontario,Late (31-120 days),1
C101361,53,62634,8695,7.79,718,8.6,54.1,5,B,credit_card,RENT,Ontario,Current,0
C101362,35,30545,19024,12.63,695,29.7,43.4,12,D,credit_card,OWN,Ontario,Current,0
C101363,33,63096,16570,5.75,667,20.8,48.9,2,A,debt_consolidation,RENT,West,Current,0
C101364,41,39342,4767,11.03,681,27.2,63.3,7,C,home_improvement,OWN,Ontario,Current,0
C101365,41,49064,21554,8.33,674,27.7,29.7,1,C,small_business,OWN,West,Current,0
C101366,23,95825,24757,6.78,803,21.2,43.1,8,B,small_business,RENT,Prairies,Current,0
C101367,32,74043,35698,5.0,830,11.8,49.8,1,A,debt_consolidation,RENT,Prairies,Current,0
C101368,28,77326,15262,7.93,610,9.2,23.4,15,B,home_improvement,OWN,Atlantic,Current,0
C101369,28,26983,14229,6.16,839,24.5,48.7,10,B,debt_consolidation,RENT,Prairies,Current,0
C101370,37,136845,10234,5.17,674,15.5,20.0,3,A,credit_card,RENT,Ontario,Current,0
C101371,22,35019,19460,14.67,668,40.0,48.5,9,F,debt_consolidation,MORTGAGE,Atlantic,Current,0
C101372,52,119116,19416,11.78,733,15.4,24.3,5,C,debt_consolidation,MORTGAGE,Prairies,Current,0
C101373,52,94816,12321,12.81,581,34.8,83.7,8,E,home_improvement,OWN,Atlantic,Late (31-120 days),1
C101374,31,77637,16775,16.46,619,22.9,33.9,2,G,major_purchase,MORTGAGE,West,Charged Off,1
C101375,62,40752,4149,6.3,718,24.4,16.8,8,A,debt_consolidation,OWN,Prairies,Current,0
C101376,48,64101,24485,14.02,688,31.4,51.4,1,D,credit_card,MORTGAGE,West,Current,0
C101377,35,48440,12605,15.86,627,15.3,46.6,2,F,home_improvement,MORTGAGE,Ontario,Charged Off,1
C101378,30,60662,17757,11.95,724,16.1,18.9,9,D,medical,MORTGAGE,Atlantic,Current,0
C101379,41,53506,8013,11.55,684,10.8,58.8,8,C,home_improvement,OTHER,Ontario,Current,0
C101380,66,25000,13924,11.05,671,9.4,14.6,4,C,debt_consolidation,OWN,Ontario,Current,0
C101381,21,99191,16043,6.51,784,19.7,22.3,0,A,debt_consolidation,OWN,Prairies,Current,0
C101382,21,57728,17921,9.3,712,16.6,36.6,6,C,home_improvement,MORTGAGE,Atlantic,Current,0
C101383,40,48139,21358,18.55,632,24.4,68.1,14,G,debt_consolidation,MORTGAGE,Ontario,Current,0
C101384,64,46530,28074,16.37,555,27.9,83.4,11,G,medical,RENT,Prairies,Charged Off,1
C101385,34,70355,23129,5.25,667,2.0,70.6,0,A,medical,OWN,Atlantic,Current,0
C101386,56,40047,24735,13.72,627,28.5,51.3,15,D,medical,RENT,Prairies,Current,0
C101387,47,25000,28123,9.56,668,14.1,7.0,6,B,debt_consolidation,RENT,Prairies,Current,0
C101388,30,71913,21988,16.52,657,26.2,58.6,9,F,home_improvement,RENT,West,Current,0
C101389,63,75629,17743,5.0,778,19.3,68.0,0,A,home_improvement,MORTGAGE,West,Current,0
C101390,28,54730,25064,14.55,605,32.1,78.1,4,F,debt_consolidation,MORTGAGE,Ontario,Charged Off,1
C101391,44,35719,25511,13.18,715,20.3,55.1,12,E,debt_consolidation,RENT,Ontario,Current,0
C101392,52,62319,22540,5.79,799,1.0,18.3,5,A,debt_consolidation,RENT,Atlantic,Current,0
C101393,52,30976,7818,5.0,737,15.4,35.5,2,A,credit_card,RENT,West,Current,0
C101394,61,37712,12110,13.7,591,22.4,91.9,1,E,medical,RENT,Ontario,Current,0
C101395,54,42710,16076,8.12,811,7.8,13.2,14,A,major_purchase,RENT,Ontario,Current,0
C101396,51,87533,23457,10.48,677,19.0,29.3,13,C,debt_consolidation,MORTGAGE,Ontario,Charged Off,1
C101397,28,50860,17851,16.26,621,20.0,71.5,0,F,credit_card,RENT,Ontario,Current,0
C101398,35,48945,25958,8.78,661,8.6,43.5,14,C,debt_consolidation,RENT,Ontario,Current,0
C101399,37,144295,27207,6.03,653,21.2,30.6,13,B,debt_consolidation,RENT,Ontario,Current,0
C101400,38,70165,26394,8.53,599,14.1,83.9,5,C,debt_consolidation,MORTGAGE,Atlantic,Late (31-120 days),1
C101401,26,69741,26439,5.0,759,12.2,51.4,10,A,home_improvement,OWN,Prairies,Current,0
C101402,25,50698,10741,18.09,549,20.8,53.7,4,G,home_improvement,RENT,Ontario,Charged Off,1
C101403,41,45781,21378,8.46,850,25.1,14.9,3,B,major_purchase,RENT,Ontario,Current,0
C101404,54,25000,13747,6.84,642,16.2,89.7,11,B,major_purchase,MORTGAGE,Prairies,Current,0
C101405,62,92590,6457,8.18,633,17.1,53.1,3,B,debt_consolidation,RENT,West,Current,0
C101406,65,73258,15988,19.76,620,20.9,79.8,5,G,small_business,MORTGAGE,Atlantic,Charged Off,1
C101407,43,55236,27273,8.35,808,18.2,55.1,5,A,debt_consolidation,OWN,West,Current,0
C101408,63,56289,21225,14.92,640,30.4,43.6,2,E,credit_card,MORTGAGE,West,Current,0
C101409,42,83388,32125,11.79,689,24.0,39.7,13,D,credit_card,OWN,Ontario,Current,0
C101410,43,29744,19241,14.89,535,25.8,87.8,10,E,debt_consolidation,RENT,West,Charged Off,1
C101411,30,45915,35135,19.62,555,28.2,86.4,13,G,debt_consolidation,RENT,West,Charged Off,1
C101412,50,35906,19243,11.59,577,11.3,24.5,8,E,debt_consolidation,RENT,West,Current,0
C101413,35,132877,18157,17.78,510,16.4,73.7,2,F,debt_consolidation,RENT,West,Current,0
C101414,43,88791,9044,5.35,730,13.6,43.3,4,A,medical,RENT,Prairies,Current,0
C101415,65,25000,25774,13.36,513,15.9,45.0,5,E,debt_consolidation,MORTGAGE,Ontario,Current,0
C101416,46,30297,14485,9.57,607,10.5,60.5,15,C,credit_card,MORTGAGE,Prairies,Current,0
C101417,35,56412,13471,10.38,650,4.9,27.9,3,C,vacation,RENT,Prairies,Current,0
C101418,52,48407,26969,14.67,568,13.1,50.6,11,F,credit_card,MORTGAGE,Ontario,Charged Off,1
C101419,55,32992,26108,17.66,614,22.2,40.8,1,G,credit_card,RENT,Prairies,Charged Off,1
C101420,49,143651,25924,12.63,675,19.0,41.1,15,D,medical,RENT,Prairies,Current,0
C101421,22,68916,15465,10.26,729,12.4,44.3,10,C,debt_consolidation,RENT,Prairies,Current,0
C101422,31,74137,17643,10.46,721,18.6,28.0,6,C,debt_consolidation,MORTGAGE,Prairies,Current,0
C101423,27,43853,17581,7.61,765,13.5,70.9,5,B,credit_card,MORTGAGE,Prairies,Current,0
C101424,65,82870,23478,8.83,702,24.1,56.7,5,B,credit_card,MORTGAGE,West,Current,0
C101425,35,50453,28875,9.27,719,15.4,78.7,3,B,small_business,RENT,Atlantic,Current,0
C101426,43,52707,20577,7.2,752,19.9,40.8,9,A,debt_consolidation,RENT,Atlantic,Current,0
C101427,63,78822,31824,6.51,732,16.4,35.5,13,A,home_improvement,OWN,Atlantic,Current,0
C101428,67,28766,24280,15.13,614,11.2,86.8,3,E,home_improvement,RENT,West,Current,0
C101429,31,122843,16356,11.05,662,17.4,40.8,11,C,vacation,RENT,Ontario,Current,0
C101430,61,64996,23801,19.21,569,13.9,55.7,9,F,debt_consolidation,RENT,Ontario,Late (31-120 days),1
C101431,55,106556,29942,13.46,681,18.7,62.5,12,D,debt_consolidation,RENT,West,Current,0
C101432,49,36903,31988,5.89,719,9.8,24.1,12,A,medical,MORTGAGE,Atlantic,Current,0
C101433,28,39521,26308,5.0,688,17.7,61.8,0,A,home_improvement,RENT,Ontario,Current,0
C101434,53,35495,18180,7.69,666,7.1,61.3,0,B,debt_consolidation,MORTGAGE,West,Current,0
C101435,49,67012,16483,17.6,525,24.1,85.4,14,G,debt_consolidation,OWN,Atlantic,Late (31-120 days),1
C101436,41,61679,22032,8.61,756,20.5,59.4,2,B,small_business,RENT,West,Current,0
C101437,48,48582,29718,9.16,684,24.4,72.7,9,C,credit_card,RENT,Ontario,Current,0
C101438,30,37936,21036,17.43,567,17.2,57.1,12,F,credit_card,MORTGAGE,West,Late (31-120 days),1
C101439,50,33861,21182,16.33,636,24.1,37.8,8,G,major_purchase,MORTGAGE,West,Late (31-120 days),1
C101440,28,58582,18360,6.04,671,17.8,88.4,0,B,debt_consolidation,OWN,Atlantic,Current,0
C101441,34,48557,15705,5.84,647,25.8,24.9,0,A,debt_consolidation,RENT,Ontario,Current,0
C101442,44,43979,16865,5.0,780,4.6,15.7,10,A,home_improvement,MORTGAGE,Prairies,Current,0
C101443,28,120113,18948,5.0,694,8.6,58.7,14,A,major_purchase,OWN,Ontario,Current,0
C101444,63,57697,30027,7.24,680,36.1,78.9,5,B,debt_consolidation,RENT,Atlantic,Current,0
C101445,62,106034,16322,9.09,682,16.1,52.9,8,C,home_improvement,MORTGAGE,Atlantic,Current,0
C101446,43,47100,18368,16.01,677,9.3,67.9,14,F,debt_consolidation,MORTGAGE,Atlantic,Current,0
C101447,47,66846,11942,9.26,681,13.9,13.7,13,C,debt_consolidation,MORTGAGE,Atlantic,Current,0
C101448,34,58398,23016,11.35,592,1.0,48.0,8,D,medical,RENT,Ontario,Current,0
C101449,30,27891,27567,7.99,732,18.2,11.6,10,B,debt_consolidation,RENT,Prairies,Current,0
C101450,66,113863,29371,15.22,609,26.7,69.6,15,E,debt_consolidation,RENT,Atlantic,Charged Off,1
C101451,40,56341,19424,13.76,762,13.1,15.0,12,D,small_business,OWN,West,Current,0
C101452,65,83775,22020,14.18,636,17.7,30.3,6,E,credit_card,RENT,West,Charged Off,1
C101453,24,42684,16925,16.27,491,29.0,74.7,11,F,credit_card,RENT,Prairies,Late (31-120 days),1
C101454,26,55593,21696,7.78,722,4.2,65.3,5,B,small_business,OWN,Prairies,Current,0
C101455,43,40535,20198,6.58,831,5.7,34.2,14,A,debt_consolidation,RENT,Ontario,Current,0
C101456,57,104422,18408,8.47,789,14.9,50.8,1,B,home_improvement,MORTGAGE,Atlantic,Current,0
C101457,40,68881,18964,11.59,781,12.7,50.9,3,C,debt_consolidation,RENT,Ontario,Current,0
C101458,60,70627,21163,13.73,558,20.4,56.0,5,F,debt_consolidation,MORTGAGE,Ontario,Charged Off,1
C101459,27,110325,15941,7.72,752,7.7,24.0,3,B,home_improvement,RENT,Prairies,Current,0
C101460,61,100746,16303,14.41,596,22.5,66.8,9,E,debt_consolidation,MORTGAGE,Ontario,Current,0
C101461,41,84491,29952,9.97,692,17.0,59.7,11,C,major_purchase,MORTGAGE,West,Current,0
C101462,34,31578,36974,6.87,632,20.3,69.8,14,B,medical,RENT,West,Current,0
C101463,51,43781,9569,6.44,667,17.9,56.4,8,B,major_purchase,RENT,Ontario,Current,0
C101464,57,38111,9184,12.97,621,20.9,33.6,9,D,debt_consolidation,RENT,Ontario,Current,0
C101465,64,83066,11300,11.09,707,9.4,59.8,9,D,debt_consolidation,MORTGAGE,Prairies,Current,0
C101466,25,64653,17277,7.89,724,21.4,46.0,0,C,major_purchase,RENT,Prairies,Current,0
C101467,54,32025,24270,9.03,717,14.2,37.9,11,B,credit_card,RENT,West,Current,0
C101468,35,54999,22139,12.55,584,18.3,52.4,0,D,home_improvement,RENT,Ontario,Current,0
C101469,44,30566,19204,5.86,707,22.3,35.0,8,A,major_purchase,MORTGAGE,Prairies,Current,0
C101470,42,58459,21703,14.9,573,17.5,74.6,15,F,debt_consolidation,MORTGAGE,Prairies,Current,0
C101471,57,28427,13155,7.86,750,26.0,18.3,12,B,debt_consolidation,RENT,Atlantic,Current,0
C101472,39,75961,16291,7.46,789,25.1,22.7,8,A,home_improvement,OWN,Ontario,Current,0
C101473,34,70975,17859,8.06,738,23.3,38.9,5,C,credit_card,MORTGAGE,West,Current,0
C101474,43,141291,6910,8.12,638,11.1,82.2,13,C,debt_consolidation,OWN,Ontario,Current,0
C101475,52,87688,9871,9.25,529,2.7,81.2,13,C,credit_card,MORTGAGE,West,Current,0
C101476,60,49498,10149,9.97,583,25.6,28.2,5,C,small_business,RENT,West,Current,0
C101477,21,86520,23349,17.4,670,24.8,74.8,1,G,credit_card,OWN,Ontario,Current,0
C101478,47,31922,19717,10.77,658,12.8,75.8,9,C,debt_consolidation,MORTGAGE,West,Current,0
C101479,24,38828,22277,11.31,639,26.2,32.0,10,C,small_business,MORTGAGE,Prairies,Current,0
C101480,50,69558,5122,10.33,770,12.0,1.0,14,C,small_business,RENT,Atlantic,Current,0
C101481,50,25000,7615,6.67,794,12.0,38.9,14,A,medical,RENT,Ontario,Current,0
C101482,61,58881,22643,10.33,681,21.7,69.8,3,C,debt_consolidation,MORTGAGE,Atlantic,Current,0
C101483,30,37831,2000,8.01,686,8.7,77.8,4,B,major_purchase,RENT,Atlantic,Current,0
C101484,58,62667,26572,10.45,651,18.7,36.4,15,D,small_business,MORTGAGE,Prairies,Current,0
C101485,53,36865,5237,5.0,736,22.6,76.5,5,A,home_improvement,RENT,Ontario,Current,0
C101486,52,72469,23903,16.38,680,25.5,9.6,7,G,debt_consolidation,MORTGAGE,Prairies,Current,0
C101487,50,60397,11780,9.82,703,26.7,41.1,4,C,debt_consolidation,RENT,Ontario,Current,0
C101488,46,112439,25342,16.28,654,30.4,44.3,6,F,credit_card,RENT,Prairies,Current,0
C101489,23,60056,40457,8.26,744,18.1,65.1,9,C,debt_consolidation,RENT,West,Current,0
C101490,59,42366,2088,6.09,660,1.0,74.7,4,A,debt_consolidation,MORTGAGE,West,Current,0
C101491,39,53578,22868,12.95,678,13.3,67.0,6,E,medical,MORTGAGE,Ontario,Current,0
C101492,25,32699,5343,10.72,642,24.8,28.5,5,D,debt_consolidation,OWN,West,Current,0
C101493,49,71881,20987,13.25,498,10.1,80.4,1,E,medical,MORTGAGE,Ontario,Late (31-120 days),1
C101494,65,78076,16553,8.66,563,15.7,68.6,12,C,credit_card,MORTGAGE,Atlantic,Current,0
C101495,54,181887,18908,12.73,602,21.9,26.1,14,D,major_purchase,MORTGAGE,Ontario,Current,0
C101496,32,45260,11618,13.8,665,31.3,13.7,7,E,debt_consolidation,MORTGAGE,Prairies,Current,0
C101497,59,53077,23464,12.98,664,15.5,69.7,3,D,home_improvement,OWN,West,Current,0
C101498,60,46208,7861,7.47,712,12.0,43.8,10,B,credit_card,MORTGAGE,Atlantic,Current,0
C101499,36,65871,26691,11.51,765,19.1,19.5,8,D,medical,RENT,Ontario,Current,0
