order_id,order_date,product_category,sub_category,product_name,region,customer_segment,sales,profit,quantity,discount
O400776,2023-10-08,Technology,Machines,Machines Pro,East,Consumer,1580.19,190.66,5,0.05
O400777,2023-06-07,Office Supplies,Paper,Paper Lite,West,Corporate,462.26,20.79,4,0.2
O400778,2024-03-06,Office Supplies,Storage,Storage Max,West,Consumer,693.75,140.48,7,0.0
O400779,2024-01-05,Technology,Phones,Phones Standard,Central,Corporate,1368.14,53.74,3,0.3
O400780,2025-02-09,Office Supplies,Storage,Storage Lite,Central,Corporate,347.66,79.24,3,0.1
O400781,2024-11-07,Office Supplies,Appliances,Appliances Standard,Central,Consumer,1200.52,198.47,7,0.0
O400782,2024-04-25,Furniture,Chairs,Chairs Standard,Central,Consumer,2435.08,130.93,7,0.05
O400783,2024-12-17,Technology,Copiers,Copiers Plus,Central,Corporate,1363.52,143.37,3,0.1
O400784,2023-09-21,Furniture,Bookcases,Bookcases Max,East,Home Office,1118.98,-76.94,7,0.3
O400785,2023-04-01,Furniture,Chairs,Chairs Lite,Central,Consumer,2598.13,50.07,7,0.15
O400786,2024-03-24,Office Supplies,Paper,Paper Standard,West,Consumer,696.93,85.54,6,0.1
O400787,2023-02-19,Technology,Machines,Machines Pro,West,Home Office,783.42,39.84,4,0.3
O400788,2025-01-24,Office Supplies,Paper,Paper Max,East,Consumer,178.87,30.56,6,0.05
O400789,2023-04-08,Technology,Phones,Phones Standard,West,Consumer,2092.71,325.5,5,0.05
O400790,2024-11-16,Office Supplies,Storage,Storage Pro,Central,Home Office,155.83,24.97,1,0.15
O400791,2024-06-21,Technology,Machines,Machines Plus,West,Corporate,257.98,15.74,1,0.1
O400792,2023-07-17,Office Supplies,Paper,Paper Lite,East,Consumer,563.4,140.67,7,0.0
O400793,2024-03-02,Technology,Phones,Phones Max,East,Home Office,634.97,73.32,2,0.15
O400794,2024-03-11,Office Supplies,Binders,Binders Lite,Central,Corporate,332.5,76.65,2,0.0
O400795,2024-08-13,Office Supplies,Paper,Paper Pro,West,Consumer,269.99,44.1,7,0.1
O400796,2023-12-08,Furniture,Tables,Tables Lite,Central,Consumer,574.69,3.75,3,0.2
O400797,2024-04-19,Technology,Machines,Machines Standard,East,Home Office,1632.92,298.32,6,0.0
O400798,2023-11-29,Office Supplies,Storage,Storage Lite,West,Corporate,732.4,109.7,6,0.15
O400799,2023-03-18,Office Supplies,Paper,Paper Max,West,Corporate,364.82,22.25,4,0.2
O400800,2024-07-22,Office Supplies,Storage,Storage Lite,Atlantic,Consumer,500.86,137.12,5,0.05
O400801,2023-07-26,Furniture,Chairs,Chairs Max,East,Consumer,1161.85,99.0,4,0.0
O400802,2023-08-12,Technology,Phones,Phones Max,East,Corporate,1713.18,142.77,4,0.2
O400803,2023-09-23,Furniture,Furnishings,Furnishings Plus,West,Consumer,410.11,62.85,1,0.05
O400804,2024-03-29,Office Supplies,Appliances,Appliances Standard,East,Corporate,154.88,27.55,1,0.05
O400805,2024-07-20,Technology,Copiers,Copiers Lite,East,Consumer,3027.51,580.82,6,0.0
O400806,2024-10-13,Technology,Accessories,Accessories Lite,West,Consumer,3740.6,263.48,6,0.0
O400807,2024-04-22,Office Supplies,Appliances,Appliances Standard,Central,Consumer,72.78,5.16,1,0.1
O400808,2023-11-15,Office Supplies,Paper,Paper Lite,Atlantic,Corporate,347.52,49.95,3,0.15
O400809,2025-01-27,Office Supplies,Storage,Storage Pro,East,Consumer,590.33,105.95,3,0.1
O400810,2024-01-16,Office Supplies,Storage,Storage Max,West,Consumer,42.86,11.8,1,0.0
O400811,2023-04-27,Furniture,Chairs,Chairs Pro,East,Corporate,604.89,36.33,3,0.2
O400812,2024-10-03,Furniture,Furnishings,Furnishings Pro,Atlantic,Corporate,1314.11,20.23,7,0.05
O400813,2025-01-20,Office Supplies,Storage,Storage Lite,Central,Home Office,660.63,187.23,5,0.0
O400814,2023-08-21,Office Supplies,Binders,Binders Lite,West,Consumer,883.91,9.26,7,0.3
O400815,2023-06-26,Technology,Machines,Machines Lite,Central,Consumer,1422.19,281.79,3,0.05
O400816,2023-10-09,Furniture,Tables,Tables Standard,East,Home Office,1546.67,73.33,6,0.1
O400817,2023-10-02,Furniture,Chairs,Chairs Lite,West,Consumer,2196.78,397.16,7,0.15
O400818,2023-06-03,Technology,Copiers,Copiers Max,Atlantic,Corporate,1434.16,179.96,4,0.05
O400819,2023-01-28,Technology,Phones,Phones Lite,West,Consumer,2422.27,305.93,6,0.1
O400820,2023-05-31,Technology,Copiers,Copiers Pro,East,Home Office,817.5,71.87,2,0.2
O400821,2023-08-26,Office Supplies,Storage,Storage Standard,Central,Home Office,1355.33,281.74,7,0.0
O400822,2023-05-31,Technology,Phones,Phones Max,Central,Consumer,2721.97,82.04,7,0.2
O400823,2023-06-09,Office Supplies,Appliances,Appliances Standard,West,Consumer,516.57,170.57,4,0.0
O400824,2025-01-24,Office Supplies,Paper,Paper Lite,Central,Consumer,164.39,14.71,1,0.2
O400825,2023-06-23,Furniture,Tables,Tables Lite,Central,Consumer,278.67,17.47,3,0.05
O400826,2024-10-19,Office Supplies,Binders,Binders Plus,Atlantic,Consumer,313.57,51.59,3,0.1
O400827,2024-04-02,Office Supplies,Storage,Storage Pro,West,Consumer,559.86,100.59,7,0.1
O400828,2023-12-15,Office Supplies,Binders,Binders Standard,West,Corporate,109.99,20.43,1,0.0
O400829,2024-09-16,Office Supplies,Binders,Binders Max,Atlantic,Consumer,145.37,38.91,1,0.0
O400830,2023-01-14,Office Supplies,Paper,Paper Standard,Central,Consumer,822.06,125.48,6,0.15
O400831,2024-08-18,Office Supplies,Paper,Paper Max,East,Home Office,583.95,85.26,7,0.15
O400832,2023-11-29,Office Supplies,Appliances,Appliances Standard,Central,Consumer,296.21,73.43,2,0.0
O400833,2024-10-25,Furniture,Bookcases,Bookcases Plus,West,Home Office,180.71,0.46,1,0.15
O400834,2025-02-08,Office Supplies,Storage,Storage Pro,Atlantic,Corporate,440.36,72.99,7,0.05
O400835,2024-08-08,Furniture,Chairs,Chairs Pro,Central,Consumer,1715.52,118.2,6,0.1
O400836,2023-04-02,Office Supplies,Storage,Storage Pro,Atlantic,Corporate,598.44,129.56,6,0.1
O400837,2025-02-20,Furniture,Tables,Tables Pro,East,Home Office,2405.79,78.92,6,0.15
O400838,2024-08-30,Technology,Accessories,Accessories Lite,Central,Home Office,4617.16,527.03,7,0.1
O400839,2023-01-15,Furniture,Bookcases,Bookcases Plus,East,Consumer,1219.86,17.79,5,0.0
O400840,2023-06-02,Furniture,Chairs,Chairs Pro,West,Consumer,113.45,9.68,1,0.0
O400841,2025-03-01,Furniture,Tables,Tables Standard,East,Consumer,921.47,11.49,6,0.05
O400842,2024-10-31,Office Supplies,Paper,Paper Max,Atlantic,Consumer,76.41,7.64,1,0.1
O400843,2023-11-24,Office Supplies,Appliances,Appliances Plus,Central,Consumer,128.71,30.67,1,0.0
O400844,2025-02-04,Technology,Machines,Machines Max,East,Home Office,1450.1,465.4,4,0.05
O400845,2024-01-18,Office Supplies,Appliances,Appliances Plus,West,Corporate,201.43,46.27,3,0.0
O400846,2024-11-24,Office Supplies,Storage,Storage Plus,Central,Corporate,741.07,156.84,4,0.05
O400847,2024-04-06,Technology,Copiers,Copiers Pro,Central,Corporate,1397.09,128.5,3,0.1
O400848,2024-06-12,Technology,Copiers,Copiers Pro,East,Consumer,3257.16,89.83,6,0.2
O400849,2023-01-07,Office Supplies,Appliances,Appliances Max,Central,Consumer,310.48,100.23,7,0.0
O400850,2025-02-15,Office Supplies,Storage,Storage Lite,West,Corporate,1214.17,218.22,7,0.0
O400851,2023-05-26,Technology,Machines,Machines Lite,East,Consumer,1512.75,83.21,4,0.05
O400852,2023-06-20,Office Supplies,Paper,Paper Plus,East,Consumer,372.75,67.94,4,0.1
O400853,2023-12-23,Technology,Copiers,Copiers Standard,West,Consumer,381.22,41.37,1,0.1
O400854,2024-08-27,Office Supplies,Storage,Storage Plus,East,Consumer,602.63,135.47,7,0.05
O400855,2024-09-07,Technology,Machines,Machines Max,Central,Consumer,797.96,206.18,2,0.0
O400856,2024-05-16,Furniture,Furnishings,Furnishings Pro,West,Consumer,660.3,25.39,2,0.2
O400857,2024-11-27,Furniture,Chairs,Chairs Max,West,Home Office,523.87,42.61,6,0.1
O400858,2024-07-08,Furniture,Furnishings,Furnishings Max,East,Corporate,2811.13,219.21,7,0.15
O400859,2023-04-29,Technology,Machines,Machines Max,East,Home Office,3176.58,921.96,7,0.05
O400860,2024-09-18,Office Supplies,Appliances,Appliances Plus,Central,Home Office,98.07,25.39,1,0.15
O400861,2023-07-30,Office Supplies,Paper,Paper Lite,Central,Corporate,947.81,122.46,7,0.15
O400862,2024-02-20,Office Supplies,Storage,Storage Standard,Central,Consumer,405.84,108.56,3,0.0
O400863,2024-04-30,Office Supplies,Binders,Binders Max,West,Consumer,199.69,61.76,2,0.0
O400864,2023-11-10,Office Supplies,Binders,Binders Max,West,Consumer,175.08,44.59,2,0.0
O400865,2023-10-16,Technology,Copiers,Copiers Standard,East,Corporate,2721.84,276.77,5,0.15
O400866,2023-08-03,Technology,Machines,Machines Lite,Central,Corporate,1215.5,188.53,6,0.0
O400867,2023-08-27,Office Supplies,Binders,Binders Lite,West,Consumer,318.43,63.66,3,0.05
O400868,2025-02-27,Office Supplies,Appliances,Appliances Max,Central,Consumer,273.43,30.9,5,0.1
O400869,2023-11-03,Office Supplies,Binders,Binders Max,Atlantic,Consumer,758.63,162.93,6,0.1
O400870,2024-01-14,Technology,Phones,Phones Pro,Central,Consumer,1156.34,259.65,3,0.05
O400871,2024-07-15,Technology,Copiers,Copiers Standard,East,Consumer,1347.03,182.05,6,0.05
O400872,2023-07-18,Office Supplies,Paper,Paper Plus,Central,Home Office,237.98,41.05,3,0.05
O400873,2023-06-08,Office Supplies,Binders,Binders Max,West,Consumer,243.73,40.75,2,0.0
O400874,2023-06-18,Furniture,Furnishings,Furnishings Plus,Atlantic,Home Office,1363.72,195.49,4,0.0
O400875,2023-02-19,Furniture,Furnishings,Furnishings Pro,East,Corporate,319.41,6.21,4,0.2
O400876,2023-12-28,Office Supplies,Binders,Binders Standard,Central,Consumer,189.78,-0.41,3,0.3
O400877,2023-01-03,Furniture,Furnishings,Furnishings Max,West,Consumer,834.89,159.25,3,0.15
O400878,2023-10-30,Office Supplies,Binders,Binders Plus,Central,Consumer,486.82,51.64,3,0.05
O400879,2024-02-26,Office Supplies,Storage,Storage Max,West,Corporate,621.0,91.91,4,0.0
O400880,2023-07-26,Technology,Machines,Machines Plus,West,Corporate,1589.04,281.22,5,0.1
O400881,2023-07-20,Technology,Accessories,Accessories Max,East,Consumer,1700.6,361.98,3,0.0
O400882,2024-04-25,Office Supplies,Binders,Binders Max,West,Consumer,427.07,36.0,5,0.2
O400883,2024-03-25,Furniture,Bookcases,Bookcases Plus,West,Consumer,10.0,0.06,3,0.15
O400884,2024-09-23,Technology,Machines,Machines Pro,Atlantic,Consumer,884.53,46.79,2,0.3
O400885,2024-12-05,Furniture,Chairs,Chairs Standard,West,Corporate,575.45,22.39,2,0.2
O400886,2023-07-18,Office Supplies,Appliances,Appliances Standard,Central,Corporate,729.02,116.5,6,0.05
O400887,2023-08-23,Technology,Copiers,Copiers Lite,West,Consumer,1200.45,245.72,3,0.05
O400888,2024-02-24,Office Supplies,Appliances,Appliances Lite,Central,Corporate,564.03,97.91,5,0.15
O400889,2023-05-27,Technology,Accessories,Accessories Standard,Atlantic,Consumer,1894.83,372.95,5,0.1
O400890,2024-08-05,Technology,Copiers,Copiers Standard,East,Corporate,1510.0,117.04,5,0.2
O400891,2023-01-02,Technology,Accessories,Accessories Lite,Atlantic,Consumer,1538.97,300.88,5,0.05
O400892,2023-10-21,Furniture,Bookcases,Bookcases Max,Central,Corporate,2005.6,117.5,7,0.1
O400893,2025-02-24,Office Supplies,Binders,Binders Plus,Central,Consumer,551.86,122.54,7,0.05
O400894,2024-08-10,Furniture,Tables,Tables Pro,West,Corporate,558.13,76.96,3,0.0
O400895,2024-02-18,Office Supplies,Appliances,Appliances Max,Atlantic,Corporate,354.6,75.32,3,0.1
O400896,2023-01-03,Technology,Machines,Machines Lite,Atlantic,Consumer,1692.18,348.55,3,0.0
O400897,2024-10-03,Furniture,Chairs,Chairs Pro,West,Consumer,1062.16,0.59,5,0.05
O400898,2023-12-23,Furniture,Chairs,Chairs Pro,West,Corporate,872.95,33.76,4,0.1
O400899,2024-11-17,Office Supplies,Paper,Paper Max,East,Consumer,341.42,76.53,7,0.0
O400900,2024-09-18,Office Supplies,Binders,Binders Plus,West,Corporate,330.08,55.56,6,0.15
O400901,2025-03-07,Office Supplies,Paper,Paper Lite,East,Consumer,265.23,69.29,4,0.0
O400902,2023-04-05,Furniture,Chairs,Chairs Lite,Atlantic,Consumer,1060.06,76.78,3,0.15
O400903,2024-11-18,Office Supplies,Storage,Storage Standard,Atlantic,Corporate,282.43,52.18,6,0.0
O400904,2024-07-23,Office Supplies,Binders,Binders Pro,East,Consumer,710.36,135.61,6,0.15
O400905,2023-08-24,Office Supplies,Appliances,Appliances Standard,West,Consumer,723.93,111.88,7,0.05
O400906,2024-11-06,Technology,Phones,Phones Standard,East,Consumer,1730.53,291.01,4,0.15
O400907,2024-03-27,Technology,Phones,Phones Lite,Atlantic,Home Office,3193.72,627.56,6,0.1
O400908,2024-06-11,Office Supplies,Storage,Storage Max,Central,Consumer,789.64,153.58,7,0.05
O400909,2025-02-09,Furniture,Chairs,Chairs Standard,Atlantic,Corporate,389.71,14.65,1,0.1
O400910,2024-04-03,Office Supplies,Storage,Storage Max,Central,Corporate,351.68,56.34,2,0.05
O400911,2024-05-21,Technology,Phones,Phones Standard,East,Consumer,1174.03,117.76,2,0.05
O400912,2024-11-23,Office Supplies,Appliances,Appliances Plus,West,Consumer,174.36,25.96,2,0.05
O400913,2024-09-07,Technology,Copiers,Copiers Pro,Central,Consumer,332.76,31.94,3,0.15
O400914,2024-05-27,Furniture,Tables,Tables Pro,Central,Consumer,266.81,11.21,1,0.1
O400915,2024-12-26,Technology,Copiers,Copiers Standard,Central,Home Office,1784.89,-0.88,5,0.2
O400916,2024-12-29,Office Supplies,Storage,Storage Lite,Central,Corporate,189.79,37.16,5,0.0
O400917,2024-05-05,Technology,Machines,Machines Max,West,Home Office,2144.9,396.04,5,0.0
O400918,2023-03-20,Furniture,Bookcases,Bookcases Max,West,Corporate,166.63,8.84,6,0.1
O400919,2024-07-07,Technology,Machines,Machines Standard,Atlantic,Consumer,582.51,49.66,1,0.1
O400920,2023-09-24,Technology,Machines,Machines Pro,East,Corporate,1470.54,88.88,3,0.0
O400921,2024-04-15,Furniture,Chairs,Chairs Pro,West,Consumer,840.75,128.02,4,0.05
O400922,2023-10-29,Technology,Machines,Machines Lite,Central,Corporate,614.07,17.21,2,0.3
O400923,2023-09-28,Furniture,Furnishings,Furnishings Plus,West,Home Office,960.86,106.69,3,0.05
O400924,2025-02-18,Technology,Phones,Phones Lite,Central,Consumer,1865.76,306.06,4,0.05
O400925,2023-07-19,Office Supplies,Appliances,Appliances Pro,Central,Corporate,614.57,150.49,5,0.0
O400926,2023-05-09,Office Supplies,Storage,Storage Lite,Central,Consumer,319.38,74.11,2,0.0
O400927,2024-05-21,Office Supplies,Storage,Storage Lite,Atlantic,Home Office,126.83,25.36,2,0.05
O400928,2024-05-30,Technology,Copiers,Copiers Lite,West,Consumer,802.02,174.97,2,0.0
O400929,2025-02-23,Furniture,Tables,Tables Lite,Atlantic,Consumer,957.32,137.75,2,0.05
O400930,2023-02-15,Technology,Machines,Machines Standard,Central,Home Office,2209.76,550.59,6,0.0
O400931,2025-01-02,Furniture,Bookcases,Bookcases Standard,Atlantic,Consumer,1596.9,85.28,5,0.05
O400932,2024-11-02,Office Supplies,Paper,Paper Plus,Central,Consumer,469.2,109.08,6,0.0
O400933,2023-06-17,Technology,Copiers,Copiers Lite,West,Corporate,589.65,-0.16,1,0.2
O400934,2024-10-16,Technology,Machines,Machines Standard,East,Corporate,2194.2,287.29,5,0.05
O400935,2024-11-05,Office Supplies,Paper,Paper Plus,West,Consumer,335.67,70.54,5,0.0
O400936,2023-04-02,Furniture,Furnishings,Furnishings Pro,Central,Consumer,2184.35,179.22,6,0.15
O400937,2023-01-17,Technology,Phones,Phones Lite,West,Consumer,891.6,88.37,4,0.15
O400938,2024-06-12,Office Supplies,Appliances,Appliances Pro,West,Consumer,803.09,163.54,6,0.1
O400939,2024-04-16,Technology,Copiers,Copiers Pro,Atlantic,Home Office,2171.34,299.09,4,0.05
O400940,2024-11-21,Office Supplies,Storage,Storage Pro,Atlantic,Corporate,1046.11,121.47,6,0.15
O400941,2025-01-14,Technology,Copiers,Copiers Plus,Central,Corporate,2445.69,219.85,6,0.1
O400942,2023-03-25,Office Supplies,Paper,Paper Standard,East,Consumer,695.69,159.69,6,0.05
O400943,2025-02-06,Office Supplies,Binders,Binders Pro,Central,Home Office,66.25,11.67,2,0.05
O400944,2024-11-13,Technology,Phones,Phones Standard,Atlantic,Consumer,2117.22,124.23,6,0.0
O400945,2024-04-27,Office Supplies,Appliances,Appliances Standard,West,Home Office,180.0,45.32,2,0.0
O400946,2023-10-16,Technology,Accessories,Accessories Max,West,Home Office,1573.72,210.15,4,0.0
O400947,2024-05-19,Office Supplies,Binders,Binders Standard,Atlantic,Home Office,687.09,157.8,7,0.0
O400948,2024-03-27,Office Supplies,Binders,Binders Plus,West,Consumer,122.42,7.78,1,0.2
O400949,2023-11-08,Technology,Accessories,Accessories Plus,Central,Consumer,1722.5,182.13,6,0.15
O400950,2023-03-04,Furniture,Bookcases,Bookcases Pro,East,Corporate,1084.79,-25.51,3,0.0
O400951,2024-08-01,Technology,Accessories,Accessories Pro,East,Consumer,806.03,143.73,2,0.0
O400952,2023-09-02,Furniture,Tables,Tables Standard,West,Consumer,218.19,5.73,1,0.1
O400953,2023-07-16,Office Supplies,Storage,Storage Max,Central,Corporate,513.17,67.54,6,0.05
O400954,2023-10-28,Furniture,Bookcases,Bookcases Lite,Central,Corporate,1709.92,142.28,6,0.15
O400955,2023-01-28,Office Supplies,Binders,Binders Max,Atlantic,Consumer,497.2,31.85,4,0.3
O400956,2023-11-10,Office Supplies,Paper,Paper Pro,East,Consumer,160.75,25.37,2,0.1
O400957,2024-10-30,Furniture,Bookcases,Bookcases Pro,Atlantic,Corporate,1575.79,132.03,5,0.0
O400958,2024-08-08,Office Supplies,Storage,Storage Pro,West,Consumer,785.8,129.44,7,0.2
O400959,2023-02-18,Technology,Accessories,Accessories Pro,West,Corporate,2377.4,316.82,6,0.05
O400960,2023-09-22,Office Supplies,Binders,Binders Standard,Atlantic,Corporate,262.61,70.74,6,0.05
O400961,2024-06-15,Office Supplies,Binders,Binders Max,West,Home Office,119.1,24.59,1,0.15
O400962,2025-01-14,Office Supplies,Binders,Binders Pro,West,Corporate,377.26,100.45,7,0.05
O400963,2023-12-16,Office Supplies,Binders,Binders Max,West,Consumer,286.56,76.91,5,0.0
O400964,2025-03-01,Furniture,Furnishings,Furnishings Pro,Central,Home Office,715.87,10.51,5,0.15
O400965,2023-02-04,Technology,Accessories,Accessories Standard,Central,Consumer,1188.65,217.07,3,0.0
O400966,2024-12-29,Furniture,Tables,Tables Pro,Atlantic,Corporate,1438.14,157.97,7,0.0
O400967,2023-05-08,Technology,Accessories,Accessories Standard,West,Consumer,752.36,129.34,4,0.1
O400968,2024-08-06,Furniture,Bookcases,Bookcases Plus,East,Corporate,702.46,83.92,2,0.0
O400969,2023-03-22,Furniture,Chairs,Chairs Standard,East,Consumer,783.04,25.71,3,0.15
O400970,2025-03-02,Office Supplies,Appliances,Appliances Standard,Atlantic,Consumer,212.55,32.5,2,0.3
O400971,2023-06-21,Office Supplies,Paper,Paper Standard,Central,Consumer,437.87,23.48,7,0.3
O400972,2023-10-22,Technology,Copiers,Copiers Lite,East,Consumer,2463.93,366.58,6,0.0
O400973,2024-05-23,Office Supplies,Storage,Storage Max,West,Consumer,614.45,61.39,5,0.2
O400974,2023-02-10,Furniture,Furnishings,Furnishings Standard,East,Corporate,1005.0,174.43,6,0.0
O400975,2024-04-01,Technology,Machines,Machines Lite,Central,Corporate,1839.65,302.42,6,0.05
O400976,2023-08-22,Furniture,Chairs,Chairs Max,East,Corporate,1253.15,179.1,3,0.0
O400977,2023-12-13,Technology,Copiers,Copiers Max,Central,Corporate,718.89,83.97,2,0.15
O400978,2023-09-24,Furniture,Chairs,Chairs Standard,East,Consumer,2055.65,21.29,7,0.0
O400979,2024-11-05,Technology,Phones,Phones Pro,West,Home Office,1118.68,85.65,3,0.1
O400980,2024-01-01,Technology,Copiers,Copiers Pro,Central,Consumer,509.82,46.43,1,0.15
O400981,2024-08-25,Furniture,Tables,Tables Lite,Central,Consumer,1752.11,194.02,6,0.05
O400982,2023-02-03,Furniture,Tables,Tables Max,West,Consumer,535.4,-2.26,2,0.15
O400983,2024-06-30,Office Supplies,Binders,Binders Plus,Central,Corporate,226.66,32.69,2,0.05
O400984,2023-11-03,Technology,Copiers,Copiers Pro,Atlantic,Consumer,912.29,149.97,5,0.0
O400985,2024-04-24,Furniture,Bookcases,Bookcases Lite,Central,Consumer,2424.15,391.05,7,0.05
O400986,2024-11-08,Technology,Phones,Phones Pro,Central,Corporate,254.4,-0.67,1,0.15
O400987,2024-07-10,Technology,Accessories,Accessories Standard,Central,Corporate,1172.28,55.59,5,0.0
O400988,2023-10-10,Furniture,Chairs,Chairs Pro,East,Home Office,307.3,40.49,3,0.15
O400989,2023-07-01,Furniture,Furnishings,Furnishings Max,West,Consumer,1001.31,43.54,7,0.0
O400990,2024-12-10,Office Supplies,Storage,Storage Lite,East,Consumer,146.89,18.32,7,0.15
O400991,2023-07-27,Office Supplies,Paper,Paper Standard,West,Corporate,76.95,11.15,1,0.0
O400992,2023-01-29,Office Supplies,Binders,Binders Plus,Central,Home Office,96.66,17.39,1,0.05
O400993,2023-08-27,Office Supplies,Appliances,Appliances Pro,Central,Consumer,469.03,88.27,3,0.05
O400994,2023-01-09,Technology,Accessories,Accessories Plus,West,Corporate,407.48,95.98,1,0.05
O400995,2024-08-15,Technology,Copiers,Copiers Pro,Atlantic,Consumer,1371.79,296.35,3,0.0
O400996,2024-12-12,Furniture,Bookcases,Bookcases Pro,Atlantic,Consumer,807.86,4.72,2,0.1
O400997,2023-12-12,Office Supplies,Paper,Paper Plus,West,Consumer,10.0,1.25,7,0.0
O400998,2024-05-06,Office Supplies,Appliances,Appliances Plus,East,Corporate,682.25,167.14,5,0.0
